item_id,restaurent_name,item_name,description,cuisine,category,is_morning,is_afternoon,is_evening,is_sunny,is_rainy,portion_size,price
1083,Tango,Stir Fried Bok Choy with Garlic,"Garlic cloves, fresh ginger, vegetable oil, oyster sauce, lightly seasoned",Asian,Side Dish,0,1,1,1,0,-,1300
1084,Tango,Mapo Bean Curd with Spicy Vegetable Sauce,"Bean curd with spicy vegetable sauce, hot and bold flavor",Chinese,Main,0,1,1,1,0,-,1600
1085,Tango,Garlic Beans,"A little butter, minced garlic, and lemon-pepper seasoning",Asian,Side Dish,0,1,1,1,0,-,1380
1086,Tango,Batter Fried Mixed Vegetables,"Buttermilk and egg battered vegetables, deep fried, served crispy",Asian,Side Dish,0,1,1,1,0,-,1300
1087,Tango,Deep Fried Sliced Fish with Black Bean Sauce,"Deep fried fish served with black bean sauce, medium-heavy, served hot, savory with umami flavor",Asian,Main,0,1,1,0,1,-,2080
1088,Tango,Pepper Style Fish,"Pepper-spiced fish served with onion and garlic, medium-heavy, hot, spicy",Asian,Main,0,1,1,0,1,-,1860
1089,Tango,Sweet and Sour Fish,"Batter fried fish slices served with a sweet and sour sauce, medium, hot, sweet-tangy",Asian,Main,0,1,1,0,1,-,1860
1090,Tango,Fried Fish with Thai Lemon Sauce,"Deep fried fish served with a special Thai lemon sauce, medium-heavy, hot, citrusy",Thai,Main,0,1,1,0,1,-,1970
1091,Tango,Grilled Seer Fish with French Fries,"Grilled seer fish slices served with French fries and garlic butter sauce, heavy, hot, savory",Western,Main,0,1,1,0,1,-,2630
1092,Tango,Thai Style Steamed Fish,"Steamed fish served with special soy sauce and coriander leaves, light-medium, hot, savory",Thai,Main,0,1,1,0,1,-,1970
1094,Tango,Fried Fish,"Simply fried fish, medium-heavy, hot, savory",Asian,Main,0,1,1,0,1,-,1860
1096,Tango,Golden Fried Handella,"Deep fried Handella fish, crispy, medium-heavy, hot, savory",Asian,Main,0,1,1,0,1,-,1750
1097,Tango,Crumbed Fish with French Fries,"Crumb-coated fried fish served with French fries, heavy, hot, savory",Western,Main,0,1,1,0,1,-,2300
1098,Tango,Cantonese Fried Fish with Cream Corn,"Cantonese-style fried fish topped with creamy corn sauce, medium-heavy, hot, savory-sweet",Cantonese,Main,0,1,1,0,1,-,1990
1099,Tango,Soya Sauce Deep Fried Crispy Fish,"Deep fried crispy fish with soy sauce, medium-heavy, hot, savory",Asian,Main,0,1,1,0,1,-,1890
1100,Tango,Stir Fry Fish,"Stir-fried fish with vegetables and spices, medium-heavy, hot, savory",Asian,Main,0,1,1,0,1,-,1890
1101,Tango,Fried Pork with Dry Red Chili,"Deep fried pork served with dry red chili; savory and spicy, medium-heavy, served hot",Asian,Main,0,1,1,1,0,Not specified,1700
1102,Tango,Diced Pork Black Bean Sauce,"Diced pork flavored with black bean sauce; rich umami taste, medium-heavy, served hot",Chinese,Main,0,1,1,1,0,Not specified,1970
1103,Tango,Pan Fried Pork with Vegetables,"Pan fried pork served with vegetables and special sauce; savory, medium-heavy, served hot",Asian,Main,0,1,1,1,0,Not specified,1700
1106,Tango,Black Pepper Pork,"Fried pork flavored with black pepper sauce; peppery and savory, medium-heavy, served hot",Chinese,Main,0,1,1,1,0,Not specified,1700
1107,Tango,Pork Black Curry,"Black pepper, Sri Lankan Roasted Curry Powder, tamarind, bay leaves, and pork; spicy, rich, heavy, served hot",Sri Lankan,Main,0,1,1,1,0,Not specified,1750
1108,Tango,Crispy Fried Pork,"Deep fried crispy pork; crunchy texture, savory, medium-heavy, served hot",Asian,Main,0,1,1,1,0,Not specified,1750
1109,Tango,Peking Pork Rib,"Fried pork rib flavored with oyster sauce and served with vegetables; savory, slightly sweet, medium-heavy, served hot",Chinese,Main,0,1,1,1,0,Not specified,1860
1110,Tango,Pork and Pepper Stir-Fry,"Stir-fried pork with pepper; peppery, savory, medium-heavy, served hot",Chinese,Main,0,1,1,1,0,Not specified,1700
1111,Tango,Breaded Pork with Tartar Sauce,"Breaded fried pork served with tartar sauce; crispy, savory, creamy sauce, served hot",Western,Main,0,1,1,1,0,Not specified,1700
1112,Tango,Pork Belly Stir-Fry,"Stir-fried pork belly slices; rich, fatty, savory, medium-heavy, served hot",Asian,Main,0,1,1,1,0,Not specified,1860
1113,Tango,Stir Fry Broccoli with Crispy Fried Pork Belly,"Stir-fried broccoli served with crispy fried pork belly; balanced with vegetables, savory, medium-heavy, served hot",Asian,Main,0,1,1,1,0,Not specified,1860
115,Tango,Thai Style Spicy Cuttle Fish,"Fried cuttlefish spiced with Thai spices; hot, spicy, and aromatic",Thai,Main,0,1,1,0,1,-,1920
116,Tango,Cuttle Fish with Oyster Sauce,Fried cuttlefish served with oyster sauce and vegetables; savory and slightly sweet,Asian,Main,0,1,1,0,1,-,1860
117,Tango,Batter Fried Cuttle Fish,"Batter-coated deep fried cuttlefish; light, crispy, and served hot",Asian,Main,0,1,1,0,1,-,1800
118,Tango,Salt and Pepper Cuttle Fish,"Fried cuttlefish flavored with salt and pepper; light, crispy, and savory",Chinese,Main,0,1,1,0,1,-,1860
119,Tango,Devilled Cuttle Fish,Fried cuttlefish flavored with rich Sri Lankan spices and sauce; spicy and aromatic,Sri Lankan,Main,0,1,1,0,1,-,1800
120,Tango,Black Pepper Cuttle Fish,Fried cuttlefish flavored with black pepper sauce; savory and mildly spicy,Asian,Main,0,1,1,0,1,-,1800
121,Tango,Black Bean Cuttle Fish,"Squid with black bean sauce, bell pepper, black bean, and soy sauce; savory and hearty",Chinese,Main,0,1,1,0,1,-,2080
122,Tango,Spicy Stir-Fry Cuttle Fish,Fried cuttlefish stir-fried with chili spices; hot and bold in flavor,Asian,Main,0,1,1,0,1,-,1860
123,Tango,Chinese Stir-Fry Cuttle Fish with Cucumber,"Fried cuttlefish stir-fried with cucumber; fresh, mild, and savory",Chinese,Main,0,1,1,0,1,-,1860
124,Tango,Cuttle Fish with Spinach,Fried cuttlefish with spinach; fresh greens and savory seafood flavor,Asian,Main,0,1,1,0,1,-,1860
125,Tango,Stir-Fry Cuttle Fish with Chili and Garlic Sauce,"Fried cuttlefish stir-fried with chili and garlic sauce; spicy, garlicky, and aromatic",Asian,Main,0,1,1,0,1,-,1860
1126,Tango,Cheese & Onion Pasta,"Pasta flavored with mozzarella and parmesan cheese, olive oil; served hot with onion and cheese",Italian,Main,0,1,1,0,1,-,1750
1127,Tango,Cheese & Chicken Pasta,"Pasta flavored with mozzarella and parmesan cheese, olive oil, and chicken; served hot",Italian,Main,0,1,1,0,1,-,1860
1128,Tango,Seafood Pasta,"Pasta flavored with mozzarella and parmesan cheese, olive oil, and seafood; served hot",Italian,Main,0,1,1,0,1,-,1970
1129,Tango,Vegetable Pasta,"Pasta flavored with vegetable, mozzarella and parmesan cheese, olive oil; served hot",Italian,Main,0,1,1,0,1,-,1640
1130,Tango,Spaghetti with Garlic Mushrooms and Chicken,"Spaghetti flavored with garlic, chicken, mushrooms, mozzarella, parmesan cheese, and olive oil",Italian,Main,0,1,1,0,1,-,1970
1131,Tango,Spaghetti Carbonara,"Spaghetti flavored with bacon, creamy sauce, mozzarella, parmesan cheese, and olive oil",Italian,Main,0,1,1,0,1,-,2190
1132,Tango,Spaghetti Bolognese Beef or Chicken,"Spaghetti flavored with tomatoes, mozzarella, parmesan cheese, and olive oil",Italian,Main,0,1,1,0,1,-,2300
1114,Tango,Tango Special Singapore Chili Prawns,"Fried prawns served with spicy sauce, spring onion, and egg; medium-heavy dish, served hot and mildly spicy.",Singaporean,Main,0,1,1,0,1,-,1850
1115,Tango,Sweet and Sour Prawns,"Batter-fried prawns served with sweet and sour sauce; sweet-tangy flavor, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1850
1116,Tango,Fried Prawns with Black Pepper Sauce,"Fried prawns flavored with black pepper sauce; savory-spicy, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1850
1117,Tango,Thai Style Prawns with Red Curry Paste,"Fried prawns flavored with Thai red curry paste; spicy, aromatic, medium-heavy, served hot.",Thai,Main,0,1,1,0,1,-,2080
1119,Tango,Kan Kung Prawns,"Combination of kang kung and prawns served with soy sauce; savory, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1850
1120,Tango,Batter Fried Prawns,"Deep-fried battered prawns; crispy, savory, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1850
1121,Tango,Garlic Prawns,"Fried prawns flavored with garlic; savory, aromatic, medium-heavy, served hot.",Continental,Main,0,1,1,0,1,-,1970
1123,Tango,Golden Fry Prawns with Sesame Seed,"Battered prawns mixed with sesame seed served with soy sauce; nutty, savory, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1960
1124,Tango,Salted Egg Prawns,"Prawns coated with salted egg seasoning; rich, savory, medium-heavy, served hot.",Asian,Main,0,1,1,0,1,-,1950
1125,Tango,Stir-Fry Seasame Prawns,"Prawns stir-fried with sesame flavoring; savory, nutty, served hot.",Asian,Main,0,1,1,0,1,-,1950
1126,Tango,Wild Mushroom Soup,"Light creamy soup made from fresh mushrooms, fresh milk, rock salt, and herbs or vegetables; served hot",Western,Starter,1,1,1,0,1,Regular,540
1128,Tango,Cream of Chicken Soup,"Thick creamy soup made with chicken stock, chicken pieces, and cream; served hot",Western,Starter,1,1,1,0,1,Regular,540
1130,Tango,Tom Yum Seafood Soup,Spicy and sour Thai soup cooked with seafood; served hot,Thai,Starter,0,1,1,0,1,Regular,650
1132,Tango,Sweet Corn Chicken Soup,"Light Chinese-style soup with shredded chicken, sweet corn kernels, and eggs; served hot",Chinese,Starter,1,1,1,0,1,Regular,540
1134,Tango,Peking Hot and Sour Soup,"Hot and sour soup with chicken, shiitake mushroom, bean curd, eggs, and prawns; served hot",Chinese,Starter,0,1,1,0,1,Regular,650
1136,Tango,Clear Vegetable Soup,Light and clear soup prepared with vegetables; served hot,Continental,Starter,1,1,1,0,1,Regular,490
1138,Tango,Wonton Soup,"Light broth with spinach, noodles, and chicken, prawns, or pork-filled wontons; served hot",Chinese,Starter,0,1,1,0,1,Regular,650
1140,Tango,Cashew Nuts,"Lightly seasoned cashew nuts, served warm, crunchy and savory",Sri Lankan,Side dish,1,1,1,1,0,-,1750
1145,Tango,BBQ Chicken 01 Piece,Grilled chicken piece with smoky barbecue flavor,Western,Main,0,1,1,1,0,1 piece,1390
1146,Tango,BBQ Fish 01 Piece,Grilled fish piece with smoky barbecue seasoning,Western,Main,0,1,1,1,0,1 piece,1490
1147,Tango,BBQ Pork 01 Piece,Grilled pork piece with smoky barbecue flavor,Western,Main,0,1,1,1,0,1 piece,1490
1149,Tango,Fruit Platter,"Fresh seasonal fruit platter for 4 people, served chilled",Continental,Dessert / Side,1,1,1,1,1,4 pax,1760
1150,Tango,Shirley Temple,"Sprite, grenadine syrup, lime juice top up with fresh cream. Sweet, cold, light and refreshing drink.",International,Beverage,1,1,1,1,1,-,1160
1151,Tango,Frozen Margarita,"Blue curacao, lime, elder flavour, sugar syrup. Cold, tangy and sweet mocktail.",Mexican,Beverage,0,1,1,1,1,-,1200
1152,Tango,Pinecolada,"Pineapple syrup, coconut cream, sugar syrup. Cold, creamy, sweet tropical drink.",Caribbean,Beverage,1,1,1,1,1,-,1090
1155,Tango,Pineapple Mojito,"Pineapple syrup, sugar syrup, soda, lime and mint. Cold, fruity and refreshing.",Cuban,Beverage,1,1,1,1,1,-,1090
1156,Tango,Apple Mojito,"Apple syrup, sugar syrup, soda, lime and mint. Cold, crisp apple flavour with mint.",Cuban,Beverage,1,1,1,1,1,-,1090
1157,Tango,Peach Mint Mojito,"Peach syrup, sugar syrup, soda, lime and mint. Cold, fruity and minty.",Cuban,Beverage,1,1,1,1,1,-,1090
1158,Tango,Mango Fizzy,"Mango puree, lemon juice, ginger, mint leaves, sugar syrup. Cold, fruity, tangy with slight spice.",International,Beverage,1,1,1,1,1,-,1090
1159,Tango,Orange Fizzy,"Orange juice, lemon juice, ginger, sugar syrup. Cold, citrusy and lightly spicy.",International,Beverage,1,1,1,1,1,-,1090
1160,Tango,Strawberry Fizzy,"Strawberry juice, lemonade, lime juice, sugar syrup. Cold, sweet and tangy.",International,Beverage,1,1,1,1,1,-,1090
1161,Tango,Blue Berry Fizzy,"Blueberry juice, mint syrup, soda, sugar syrup. Cold, fruity and refreshing.",International,Beverage,1,1,1,1,1,-,1090
1162,Tango,Peach Ice Tea,"Sugar syrup, black tea, peach slice, mint leaves. Cold, sweetened tea with peach flavour.",International,Beverage,1,1,1,1,1,-,940
1163,Tango,Lemon Ice Tea,"Sugar syrup, black tea, fresh lemon juice and lemon slice. Cold, citrusy iced tea.",International,Beverage,1,1,1,1,1,-,940
1164,Tango,Combination Salad with Vinaigrette,"Light and fresh mixed vegetable salad dressed with vinaigrette, served chilled",International,Starter,1,1,1,1,0,Not specified,1200
1165,Tango,Hawaiian Chicken Salad,"Light salad with chicken, pineapple, and vegetables, served chilled",Hawaiian,Starter,1,1,1,1,0,Not specified,1530
1166,Tango,Tango Special Seafood Salad,"Chilled salad with assorted seafood, fresh vegetables, and dressing",International,Starter,1,1,1,1,0,Not specified,1750
1167,Tango,Cucumber and Pineapple Salad,Refreshing cucumber and pineapple mix with light dressing,International,Starter,1,1,1,1,0,Not specified,1090
1168,Tango,Green Vegetable Salad,Fresh assorted green vegetables with light dressing,International,Starter,1,1,1,1,0,Not specified,1260
1171,Tango,Greek Salad,"Salad with tomatoes, cucumber, feta cheese, olives, and olive oil",Greek,Starter,1,1,1,1,0,Not specified,1750
1172,Tango,Beetroot Salad,"Salad with beetroot, fresh greens, and light dressing",International,Starter,1,1,1,1,0,Not specified,1490
1173,Tango,Shrimp Pineapple Salad,"Cold salad with shrimp, pineapple, and vegetables",International,Starter,1,1,1,1,0,Not specified,1890
1174,Tango,Thai Beef Salad,"Thai-style salad with marinated beef, herbs, and dressing",Thai,Starter,1,1,1,1,0,Not specified,1990
1175,Tango,Thai Chicken Salad,"Thai-style salad with chicken, fresh herbs, and light spicy dressing",Thai,Starter,1,1,1,1,0,Not specified,1790
1176,Tango,Thai Shrimp Salad,"Thai-style salad with shrimp, herbs, and light spicy dressing",Thai,Starter,1,1,1,1,0,Not specified,1890
1177,Tango,Calamari Salad,"Chilled salad with calamari, vegetables, and dressing",International,Starter,1,1,1,1,0,Not specified,1790
1178,Tango,Nicoise Tuna Salad,"French-style salad with tuna, boiled eggs, olives, and vegetables",French,Starter,1,1,1,1,0,Not specified,1790
1179,Tango,Carrot Beetroot Salad,"Chilled salad with carrot, beetroot, and light dressing",International,Starter,1,1,1,1,0,Not specified,1490
1180,Tango,Kan Kung Beef,"Combination of beef and kang kung served with oyster sauce; savory, warm, medium-heavy",Sri Lankan,Main,0,1,1,0,1,-,2070
1181,Tango,Stir Fried Beef with Oyster Sauce,"Stir fried beef flavored with oyster sauce and served with vegetables; savory, warm, medium-heavy",Asian,Main,0,1,1,0,1,-,2070
1182,Tango,Thai Style Beef and Curry,"Beef curry flavored with Thai red curry paste; spicy, aromatic, heavy",Thai,Main,0,1,1,0,1,-,2070
1183,Tango,Beef Stew,"Beef stew prepared with potato, carrots, capsicum, pepper and mustard; hearty, warm, mild spice",Western,Main,0,1,1,0,1,-,1960
1184,Tango,Black Pepper Beef,"Fried beef flavored with black pepper sauce; peppery, savory, medium-heavy",Asian,Main,0,1,1,0,1,-,2070
1185,Tango,Devilled Beef,"Fried beef flavored with rich Sri Lankan spices and sauce; spicy, tangy, warm",Sri Lankan,Main,0,1,1,0,1,-,2070
1186,Tango,Mongolian Beef,"Stir fried beef mixed with special Mongolian flavors and bell peppers; savory, aromatic",Mongolian,Main,0,1,1,0,1,-,2190
1187,Tango,Szechuan Beef,"Stir fried beef flavored with Szechuan pepper; spicy, numbing, aromatic",Chinese,Main,0,1,1,0,1,-,2190
1188,Tango,Chinese Beef and Onion Stir Fry,"Stir fried beef with onions, savory sauce; warm, mild spice",Chinese,Main,0,1,1,0,1,-,2190
1189,Tango,Beef and Broccoli,"Stir fried beef with broccoli in savory sauce; warm, mild spice, balanced texture",Chinese,Main,0,1,1,0,1,-,2190
1190,Tango,Stir-Fry Beef,"Simple stir fried beef with vegetables and light seasoning; warm, savory",Asian,Main,0,1,1,0,1,-,2190
1191,Tango,Beef Kung Pao,"Stir fried beef with Kung Pao sauce, peppers, and nuts; spicy-sweet, warm",Chinese,Main,0,1,1,0,1,-,2190
1193,Tango,Indonesian Nasigurang,"Indonesian-style fried rice served with fried egg and prawn crackers, medium-heavy, hot, savory",Indonesian,Main,0,1,1,1,0,One size,1860
1194,Tango,Mongolian Rice,"Premium basmati rice flavored with Mongolian sauce and served with chicken and kang kung, hot, savory",Mongolian,Main,0,1,1,1,0,Regular,1850
1196,Tango,Seafood Paella Rice,"Special rice dish made with seafood and tomato paste, medium-heavy, hot, savory",Spanish,Main,0,1,1,1,0,Regular,1850
1198,Tango,Mongolian Rice Mixed,"Premium basmati rice flavored with Mongolian sauce and served with chicken and seafood, medium-heavy",Mongolian,Main,0,1,1,1,0,Regular,1960
1200,Tango,Spicy Thai Rice,"Premium basmati rice flavored with Mongolian sauce and served with chicken and seafood, spicy, hot",Thai,Main,0,1,1,1,0,Regular,1860
1202,Tango,Chicken Chao Fan,"Premium basmati fried rice with chicken, hot, savory",Asian,Main,0,1,1,1,0,Regular,1370
1204,Tango,Tango Special Mixed Chop Suey Rice,"Premium basmati fried rice served with chop suey, chicken, and seafood, hot, savory",Asian,Main,0,1,1,1,0,Regular,1960
1206,Tango,Mixed Chao Fan,"Premium basmati fried rice with chicken and seafood, hot, savory",Asian,Main,0,1,1,1,0,Regular,1850
1208,Tango,Mexican Rice,"Spicy rice with colourful vegetables, chicken, or seafood, hot, savory",Mexican,Main,0,1,1,1,0,Regular,2190
1210,Tango,Singapore Fried Mee Hoon,"Singapore fried noodles with chicken, eggs, carrots, and spring onion. Savory, medium-heavy, served hot.",Singaporean,Main,0,1,1,0,1,-,1640
1211,Tango,Seafood Mee Hoon,"Singapore fried noodles with seafood, carrots, and spring onion. Savory, medium-heavy, served hot.",Singaporean,Main,0,1,1,0,1,-,1740
1212,Tango,Stir-Fry Chinese Egg Chow Mein,"Stir-fried Chinese chow mein with eggs, vegetables. Light-medium, served hot.",Chinese,Main,0,1,1,0,1,-,1740
1213,Tango,Kung Pao Chow Mein,"Stir-fried chow mein with spicy Kung Pao sauce, vegetables. Spicy, medium-heavy, served hot.",Chinese,Main,0,1,1,0,1,-,1740
1214,Tango,Crispy Fried Chow Mein,"Crispy fried chow mein flavored with chicken and vegetable sauce. Light-medium, served hot.",Chinese,Main,0,1,1,0,1,Regular,1380
1216,Tango,Prawn Chow Mein,"Stir-fried prawn chow mein mixed with egg vegetables. Savory, medium-heavy, served hot.",Chinese,Main,0,1,1,0,1,-,1530
1217,Tango,Tango Special Mixed Chow Mein,"Stir-fried chow mein served with chicken and seafood. Savory, heavy, served hot.",Asian,Main,0,1,1,0,1,Regular,1640
1219,Tango,Egg Chow Mein,"Stir-fried chow mein with egg vegetables. Light-medium, served hot.",Chinese,Main,0,1,1,0,1,Regular,1310
1221,Tango,Vegetable Chow Mein,"Stir-fried chow mein served with vegetables. Light-medium, served hot.",Chinese,Main,0,1,1,0,1,Regular,1200
1223,Tango,Chicken Chow Mein,"Stir-fried chow mein served with chicken. Savory, medium-heavy, served hot.",Chinese,Main,0,1,1,0,1,Regular,1420
1225,Tango,Seafood Chow Mein,"Stir-fried chow mein served with seafood. Savory, medium-heavy, served hot.",Chinese,Main,0,1,1,0,1,Regular,1530
1227,Tango,Bami Goreng,"Indonesian-style fried noodles with shrimp and chicken. Savory, slightly spicy, served hot.",Indonesian,Main,0,1,1,0,1,Regular,1750
1229,Tango,Deep Fried Vegetable Spring Rolls,"Crispy rolls filled with a mixed vegetable stuffing; light, crunchy, served hot",Asian,Starter,0,1,1,0,1,Not specified,1090
1230,Tango,Deep Fried Chicken Spring Rolls,"Crispy rolls filled with mixed vegetable and chicken stuffing; light, crunchy, served hot",Asian,Starter,0,1,1,0,1,Not specified,1200
1231,Tango,Deep Fried Prawns with Salad Dressing,"Battered prawns deep fried and served with vegetable salad; medium weight, served hot with fresh salad",Asian,Starter,0,1,1,0,1,Not specified,2080
1232,Tango,Golden Fried Cashew Nuts,"Fried cashew nuts served with curry leaves; light, nutty, served hot",Asian,Starter,1,1,1,0,1,Not specified,1750
1234,Tango,Mac and Cheese,"Creamy pasta baked with cheese; medium-heavy, cheesy, served hot",Western,Side Dish,1,1,1,0,1,Not specified,1320
1236,Tango,Chicken Lollipop with Spicy Sauce,"Deep fried chicken drumettes served with a spicy sauce; medium weight, hot and mildly spicy",Asian,Starter,0,1,1,0,1,Not specified,1310
1237,Tango,Honey Ginger Grilled Salmon,"Grilled salmon fillet glazed with honey and ginger, served hot; light and mildly sweet with savory notes",Western,Main,0,1,1,0,1,-,4050
1238,Tango,Grilled Chicken with Rosemary and Bacon,"Tender grilled chicken seasoned with rosemary and wrapped in bacon, served hot",Western,Main,0,1,1,0,1,-,3950
1239,Tango,Grilled Hawaiian Pork Chop,"Pork chop grilled and topped with Hawaiian-style pineapple glaze, sweet and savory",Western,Main,0,1,1,0,1,-,3730
1240,Tango,Grilled King Fish Vegetable,"King fish grilled with assorted vegetables, served hot",Western,Main,0,1,1,0,1,-,3840
1241,Tango,King Fish Cream Sauce,"Grilled king fish topped with creamy sauce, rich and savory",Western,Main,0,1,1,0,1,-,3730
1242,Tango,Grilled Chicken Boiled Vegetable,"Grilled chicken served with boiled vegetables, mild flavor",Western,Main,0,1,1,0,1,-,3290
1243,Tango,Chicken with Cream Sauce,"Chicken fillet topped with creamy sauce, rich and hearty",Western,Main,0,1,1,0,1,-,3290
1244,Tango,Grilled Beef Steak,"Thick grilled beef steak, savory and juicy",Western,Main,0,1,1,0,1,-,4390
1245,Tango,Grilled Lamb Chop,"Tender lamb chops grilled and seasoned, savory",Western,Main,0,1,1,0,1,-,5270
1246,Tango,Lasagna Beef / Chicken or Vegetable,"Layered pasta baked with cheese, meat or vegetables, served hot",Western,Main,0,1,1,0,1,-,2190
1247,Tango,Beef Pilau with Mash Potato Mushroom Sauce,"Spiced rice pilaf served with beef, mashed potatoes, and mushroom sauce",Western,Main,0,1,1,0,1,-,4550
1248,Tango,Chicken Breast Grilled Pepper Sauce or Mushroom Sauce,Grilled chicken breast topped with pepper or mushroom sauce,Western,Main,0,1,1,0,1,-,3950
1249,Tango,Grilled Salmon with Lemon Butter Sauce,Salmon fillet grilled and served with tangy lemon butter sauce,Western,Main,0,1,1,0,1,-,4050
1251,Tango,Stir Fried Boneless Chicken with Dry Chili,"Stir-fried boneless chicken with dry chili, savory and moderately spicy, served hot",Asian,Main,0,1,1,1,0,-,1860
1252,Tango,Boneless Chicken Lemon Sauce,"Tender boneless chicken served with tangy lemon sauce, light and citrusy, served hot",Asian,Main,0,1,1,1,0,-,1860
1253,Tango,Dried Chicken Cashew Nuts,"Stir-fried chicken with roasted cashew nuts, mildly sweet and nutty, served hot",Asian,Main,0,1,1,1,0,-,1860
1254,Tango,Fried Chicken Honey Black Pepper,"Crispy fried chicken coated in honey and black pepper sauce, sweet and peppery, served hot",Asian,Main,0,1,1,1,0,-,1920
1255,Tango,Black Pepper Chicken,"Stir-fried chicken with a rich black pepper sauce, savory and slightly spicy, served hot",Asian,Main,0,1,1,1,0,-,1750
1257,Tango,Crispy Chicken Wings,"Deep-fried crispy chicken wings, savory and mildly spiced",American,Main,0,1,1,1,0,-,1750
1261,Tango,Chicken Manchurian,"Indo-Chinese chicken dish cooked with soy sauce, garlic, ginger, and chili",Indo-Chinese,Main,0,1,1,1,0,-,2080
1262,Tango,Szechuan Chicken,Spicy stir-fried chicken with bold Szechuan pepper flavors,Chinese,Main,0,1,1,1,0,-,2080
1263,Tango,Mongolian Chicken,Stir-fried chicken with Mongolian sauce and vegetables,Asian,Main,0,1,1,1,0,-,2080
1264,Tango,Kung Pao Chicken,"Classic Chinese stir-fry with chicken, peanuts, and chili peppers",Chinese,Main,0,1,1,1,0,-,2080
1265,Tango,Crispy Sesame Chicken,Fried chicken coated in sesame seeds and sweet-savory sauce,Asian,Main,0,1,1,1,0,-,2080
1266,Tango,Stir-Fry Mix Vegetable with Chicken,Stir-fried chicken with assorted vegetables in savory sauce,Asian,Main,0,1,1,1,0,-,2080
1267,Tango,Crispy Lamb Szechuan Style,"Deep fried lamb served with sesame seed and vegetables; savory, medium spicy, served hot",Chinese,Main,0,1,1,0,1,Not specified,3290
1268,Tango,Fried Lamb with Dry Chili,"Deep fried lamb served with dry chili; hot and spicy, served hot",Chinese,Main,0,1,1,1,0,Not specified,3290
1269,Tango,Stir Fried Lamb with Spring Onion and Ginger,"Lamb stir fried with spring onion and ginger; aromatic, mild heat, served hot",Chinese,Main,0,1,1,0,1,Not specified,3400
1270,Tango,Stir Fried Lamb with Black Pepper,"Fried lamb flavored with black pepper sauce; peppery, savory, served hot",Chinese,Main,0,1,1,0,1,Not specified,3290
1271,Tango,Devilled Lamb,"Fried lamb flavored with rich Sri Lankan spices and sauce; spicy, bold flavor, served hot",Sri Lankan,Main,0,1,1,1,0,Not specified,3290
1272,Tango,Fried Lamb with Black Pepper and Garlic,"Fried lamb flavored with black pepper and garlic; robust and aromatic, served hot",Chinese,Main,0,1,1,0,1,Not specified,3400
1273,Tango,Lamb Stew,"Lamb stew prepared with potato, carrots, capsicum, pepper, and mustard; hearty, mildly spicy, served hot",Western,Main,0,1,1,0,1,Not specified,3290
1274,Tango,Cumin Lamb Stir Fry,"Lamb stir fried with cumin, carrots, capsicum, and pepper; aromatic, earthy spice, served hot",Chinese,Main,0,1,1,0,1,Not specified,3400
1275,Tango,Mongolian Lamb,"Mongolian-style lamb stir fry; savory-sweet flavor profile, served hot",Mongolian,Main,0,1,1,0,1,Not specified,3400
1276,Tango,Indian Masala Chicken Kottu,"Hearty Sri Lankan kottu roti stir-fried with Indian masala spices and chicken, served hot",Indian,Main,0,1,1,1,0,-,1300
1277,Tango,Chicken & Cheese Kottu,"Rich kottu roti with chunks of chicken and melted cheese, hot and savory",Sri Lankan,Main,0,1,1,1,0,-,1520
1280,Tango,Tango Special Mixed Kottu,"Signature mixed kottu with chicken, seafood, vegetables, and spices",Sri Lankan,Main,0,1,1,1,0,-,1630
1284,Tango,Pork Kottu,"Savory kottu roti with pork pieces, vegetables, and spices",Sri Lankan,Main,0,1,1,1,0,-,1640
1285,Tango,Fish Kottu,Light seafood kottu with fish pieces and vegetables,Sri Lankan,Main,0,1,1,1,0,-,1300
1286,Tango,Mongolian Kottu,"Kottu roti stir-fried with Mongolian-style sauce, meat, and vegetables",Mongolian,Main,0,1,1,1,0,-,1590
1287,Tango,Palandi Kottu,"Kottu roti with creamy palandi  sauce, mildly spiced",Sri Lankan,Main,0,1,1,1,0,-,1590
1288,Tango,Thai Kottu,"Kottu roti infused with Thai spices and herbs, aromatic and flavorful",Thai,Main,0,1,1,1,0,-,1590
1289,Tango,Sri Lankan Omelette,"Omelette made with onion, spring onion and green chili; light, hot, savory",Sri Lankan,Main,1,1,1,1,0,-,980
1290,Tango,Cheese & Chicken Omelette,"Omelette made with chicken and cheese; hot, savory, medium weight",Western,Main,1,1,1,1,0,-,1530
1291,Tango,Cheese Omelette,"Omelette made with cheese; hot, creamy, light to medium",Western,Main,1,1,1,1,0,-,1300
1292,Tango,Seafood Omelette,"Omelette made with cheese and seafood; savory, hot, medium weight",Western,Main,1,1,1,1,0,-,1530
1293,Tango,Chinese Omelette,"Chinese-style omelette with mixed fillings; hot, savory",Chinese,Main,1,1,1,1,0,-,1530
1294,Tango,Tango Special Mix Omelette,"Omelette with mixed fillings; hearty, hot, savory",Sri Lankan,Main,1,1,1,1,0,-,1530
